Name	Gene	Input
negative regulation of DNA-templated transcription	kdgR	1
negative regulation of DNA-templated transcription	sutR	1
negative regulation of DNA-templated transcription	gntR	1
negative regulation of DNA-templated transcription	asnC	1
negative regulation of DNA-templated transcription	bluR	1
negative regulation of DNA-templated transcription	mntR	1
negative regulation of DNA-templated transcription	rcnR	1
negative regulation of DNA-templated transcription	aidB	1
negative regulation of DNA-templated transcription	plaR	1
negative regulation of DNA-templated transcription	nimR	1
negative regulation of DNA-templated transcription	xynR	1
negative regulation of DNA-templated transcription	hcaR	1
negative regulation of DNA-templated transcription	betI	1
negative regulation of DNA-templated transcription	comR	1
negative regulation of DNA-templated transcription	mraZ	1
negative regulation of DNA-templated transcription	lrp	1
negative regulation of DNA-templated transcription	fur	1
negative regulation of DNA-templated transcription	envR	1
negative regulation of DNA-templated transcription	mtlR	1
negative regulation of DNA-templated transcription	malI	1
negative regulation of DNA-templated transcription	uidR	1
negative regulation of DNA-templated transcription	ygiV	1
negative regulation of DNA-templated transcription	exuR	1
negative regulation of DNA-templated transcription	lacI	1
negative regulation of DNA-templated transcription	cytR	1
negative regulation of DNA-templated transcription	bdcR	1
negative regulation of DNA-templated transcription	rcsB	1
negative regulation of DNA-templated transcription	dmlR	1
negative regulation of DNA-templated transcription	marR	1
negative regulation of DNA-templated transcription	lrhA	1
negative regulation of DNA-templated transcription	ycgZ	1
negative regulation of DNA-templated transcription	mprA	1
negative regulation of DNA-templated transcription	ycjW	1
negative regulation of DNA-templated transcription	acrR	1
negative regulation of DNA-templated transcription	purR	1
negative regulation of DNA-templated transcription	fadR	1
negative regulation of DNA-templated transcription	tyrR	1
negative regulation of DNA-templated transcription	chbR	1
negative regulation of DNA-templated transcription	marA	1
negative regulation of DNA-templated transcription	mqsR	1
negative regulation of DNA-templated transcription	frmR	1
negative regulation of DNA-templated transcription	ebgR	1
negative regulation of DNA-templated transcription	sgrR	1
negative regulation of DNA-templated transcription	rplD	1
negative regulation of DNA-templated transcription	nrdR	1
negative regulation of DNA-templated transcription	treR	1
negative regulation of DNA-templated transcription	narL	1
negative regulation of DNA-templated transcription	rsd	1
negative regulation of DNA-templated transcription	dnaK	1
negative regulation of DNA-templated transcription	csgD	1
negative regulation of DNA-templated transcription	hipA	1
negative regulation of DNA-templated transcription	relE	1
negative regulation of DNA-templated transcription	araC	1
negative regulation of DNA-templated transcription	dnaJ	1
negative regulation of DNA-templated transcription	trpR	1
negative regulation of DNA-templated transcription	ulaR	1
negative regulation of DNA-templated transcription	flgM	1
negative regulation of DNA-templated transcription	metJ	1
negative regulation of DNA-templated transcription	nanR	1
negative regulation of DNA-templated transcription	nsrR	1
negative regulation of DNA-templated transcription	fecR	1
negative regulation of DNA-templated transcription	relB	1
negative regulation of DNA-templated transcription	stpA	1
negative regulation of DNA-templated transcription	fis	1
negative regulation of DNA-templated transcription	rssB	1
negative regulation of DNA-templated transcription	fliZ	1
negative regulation of DNA-templated transcription	rseA	1
negative regulation of DNA-templated transcription	yjhI	1
negative regulation of DNA-templated transcription	mhpR	1
negative regulation of DNA-templated transcription	zur	1
negative regulation of DNA-templated transcription	iclR	1
negative regulation of DNA-templated transcription	yfaX	1
negative regulation of DNA-templated transcription	yegW	1
negative regulation of DNA-templated transcription	yidP	1
negative regulation of DNA-templated transcription	frlR	1
negative regulation of DNA-templated transcription	yihL	1
positive regulation of DNA-templated transcription	phoP	1
positive regulation of DNA-templated transcription	fnr	1
positive regulation of DNA-templated transcription	crp	1
positive regulation of DNA-templated transcription	ompR	1
positive regulation of DNA-templated transcription	cpxR	1
positive regulation of DNA-templated transcription	zntR	1
positive regulation of DNA-templated transcription	atoC	1
positive regulation of DNA-templated transcription	arcA	1
positive regulation of DNA-templated transcription	feaR	1
positive regulation of DNA-templated transcription	rutR	1
positive regulation of DNA-templated transcription	cspA	1
positive regulation of DNA-templated transcription	rtcR	1
positive regulation of DNA-templated transcription	hprR	1
positive regulation of DNA-templated transcription	prpR	1
positive regulation of DNA-templated transcription	bglJ	1
positive regulation of DNA-templated transcription	adiY	1
positive regulation of DNA-templated transcription	allS	1
positive regulation of DNA-templated transcription	tdcR	1
positive regulation of DNA-templated transcription	appY	1
positive regulation of DNA-templated transcription	pdhR	1
positive regulation of DNA-templated transcription	nfeR	1
positive regulation of DNA-templated transcription	ada	1
positive regulation of DNA-templated transcription	pspF	1
positive regulation of DNA-templated transcription	argP	1
positive regulation of DNA-templated transcription	ydeO	1
positive regulation of DNA-templated transcription	ttdR	1
positive regulation of DNA-templated transcription	nac	1
positive regulation of DNA-templated transcription	marA	1
positive regulation of DNA-templated transcription	fur	1
positive regulation of DNA-templated transcription	sutR	1
positive regulation of DNA-templated transcription	gntR	1
positive regulation of DNA-templated transcription	asnC	1
positive regulation of DNA-templated transcription	sspA	1
positive regulation of DNA-templated transcription	slyA	1
positive regulation of DNA-templated transcription	xapR	1
positive regulation of DNA-templated transcription	hcaR	1
positive regulation of DNA-templated transcription	rapA	1
positive regulation of DNA-templated transcription	lrhA	1
positive regulation of DNA-templated transcription	rclR	1
positive regulation of DNA-templated transcription	rbsR	1
positive regulation of DNA-templated transcription	ogrK	1
positive regulation of DNA-templated transcription	rcdA	1
positive regulation of DNA-templated transcription	ftsK	1
positive regulation of DNA-templated transcription	creB	1
positive regulation of DNA-templated transcription	dcuR	1
positive regulation of DNA-templated transcription	rcsB	1
positive regulation of DNA-templated transcription	cueR	1
positive regulation of DNA-templated transcription	cdaR	1
positive regulation of DNA-templated transcription	insH5	1
positive regulation of DNA-templated transcription	gadX	1
positive regulation of DNA-templated transcription	cadC	1
positive regulation of DNA-templated transcription	dmlR	1
positive regulation of DNA-templated transcription	pdeL	1
positive regulation of DNA-templated transcription	glrR	1
positive regulation of DNA-templated transcription	aaeR	1
positive regulation of DNA-templated transcription	tdcA	1
positive regulation of DNA-templated transcription	sgrR	1
positive regulation of DNA-templated transcription	alpA	1
positive regulation of DNA-templated transcription	yqhC	1
positive regulation of DNA-templated transcription	phoB	1
positive regulation of DNA-templated transcription	rstA	1
positive regulation of DNA-templated transcription	pyrR	1
positive regulation of DNA-templated transcription	basR	1
positive regulation of DNA-templated transcription	cusR	1
positive regulation of DNA-templated transcription	iraM	1
positive regulation of DNA-templated transcription	rpoH	1
positive regulation of DNA-templated transcription	iraP	1
positive regulation of DNA-templated transcription	lrp	1
positive regulation of DNA-templated transcription	iraD	1
positive regulation of DNA-templated transcription	rpoN	1
positive regulation of DNA-templated transcription	qseB	1
positive regulation of DNA-templated transcription	btsR	1
positive regulation of DNA-templated transcription	ihfA	1
positive regulation of DNA-templated transcription	torR	1
positive regulation of DNA-templated transcription	flhD	1
positive regulation of DNA-templated transcription	malT	1
positive regulation of DNA-templated transcription	rhaR	1
positive regulation of DNA-templated transcription	bglG	1
positive regulation of DNA-templated transcription	flhC	1
positive regulation of DNA-templated transcription	rhaS	1
positive regulation of DNA-templated transcription	kdpE	1
positive regulation of DNA-templated transcription	rseP	1
positive regulation of DNA-templated transcription	fis	1
positive regulation of DNA-templated transcription	rssB	1
extrinsic component of cytoplasmic side of plasma membrane	crr	1
extrinsic component of cytoplasmic side of plasma membrane	hflD	1
extrinsic component of cytoplasmic side of plasma membrane	era	1
extrinsic component of cytoplasmic side of plasma membrane	hemG	1
extrinsic component of cytoplasmic side of plasma membrane	dld	1
extrinsic component of cytoplasmic side of plasma membrane	pspA	1
extrinsic component of cytoplasmic side of plasma membrane	ftsE	1
extrinsic component of cytoplasmic side of plasma membrane	ccmA	1
extrinsic component of cytoplasmic side of plasma membrane	hypA	1
extrinsic component of cytoplasmic side of plasma membrane	syd	1
extrinsic component of cytoplasmic side of plasma membrane	lpxH	1
extrinsic component of cytoplasmic side of plasma membrane	trkA	1
extrinsic component of cytoplasmic side of plasma membrane	dmsD	1
nitrate reductase complex	narY	1
nitrate reductase complex	narZ	1
nitrate reductase complex	narI	1
nitrate reductase complex	narV	1
nitrate reductase complex	narG	1
nitrate reductase complex	narH	1
cis-regulatory region sequence-specific DNA binding	creB	1
cis-regulatory region sequence-specific DNA binding	kdpE	1
cis-regulatory region sequence-specific DNA binding	zntR	1
cis-regulatory region sequence-specific DNA binding	baeR	1
cis-regulatory region sequence-specific DNA binding	feaR	1
cis-regulatory region sequence-specific DNA binding	lacI	1
cis-regulatory region sequence-specific DNA binding	fhlA	1
cis-regulatory region sequence-specific DNA binding	csgD	1
cis-regulatory region sequence-specific DNA binding	soxS	1
cis-regulatory region sequence-specific DNA binding	modE	1
cis-regulatory region sequence-specific DNA binding	cueR	1
cis-regulatory region sequence-specific DNA binding	gadX	1
cis-regulatory region sequence-specific DNA binding	deoR	1
cis-regulatory region sequence-specific DNA binding	oxyR	1
cis-regulatory region sequence-specific DNA binding	lrhA	1
cis-regulatory region sequence-specific DNA binding	dinJ	1
cis-regulatory region sequence-specific DNA binding	argR	1
cis-regulatory region sequence-specific DNA binding	dgoR	1
cis-regulatory region sequence-specific DNA binding	glrR	1
cis-regulatory region sequence-specific DNA binding	putA	1
cis-regulatory region sequence-specific DNA binding	nadR	1
cis-regulatory region sequence-specific DNA binding	tdcA	1
cis-regulatory region sequence-specific DNA binding	norR	1
